Vertex,00:b8:c2:d0:c2:a2,02:68:eb:44:57:42,08:be:ac:19:37:7d,08:be:ac:24:d0:44,18:e8:29:17:6a:66,18:e8:29:18:6a:66,1a:e8:29:17:6a:66,1a:e8:29:18:6a:66,3c:37:86:b3:00:cf,3c:84:6a:62:09:9b,3e:e9:0e:d5:7e:1a,72:5a:0f:f9:4c:d5,86:2a:fd:9c:02:bb,86:69:93:38:2b:03,a0:a3:f0:d6:67:ce,a8:f7:d9:59:c9:b1,a8:f7:d9:59:c9:b2,a8:f7:d9:59:c9:d1,a8:f7:d9:59:c9:d2,a8:f7:d9:59:cc:e1,a8:f7:d9:59:cc:e2,a8:f7:d9:59:cd:01,a8:f7:d9:59:cd:02,a8:f7:d9:59:cd:41,a8:f7:d9:59:cd:42,a8:f7:d9:59:cd:61,a8:f7:d9:59:cd:62,a8:f7:d9:59:ce:f1,a8:f7:d9:59:ce:f2,a8:f7:d9:59:cf:11,a8:f7:d9:59:cf:12,a8:f7:d9:5a:59:51,a8:f7:d9:5a:59:52,a8:f7:d9:5a:59:71,a8:f7:d9:5a:59:72,a8:f7:d9:5a:5b:91,a8:f7:d9:5a:5b:92,a8:f7:d9:5a:5b:b1,a8:f7:d9:5a:5b:b2,a8:f7:d9:5a:5d:01,a8:f7:d9:5a:5e:f1,a8:f7:d9:5a:5e:f2,a8:f7:d9:5a:5f:11,a8:f7:d9:5a:5f:12,a8:f7:d9:5a:60:41,a8:f7:d9:5a:60:42,a8:f7:d9:5a:61:31,a8:f7:d9:5a:61:32,a8:f7:d9:5a:61:51,a8:f7:d9:5a:61:52,a8:f7:d9:e6:c5:21,a8:f7:d9:e6:c5:22,a8:f7:d9:e6:c5:41,a8:f7:d9:e6:c5:42,a8:f7:d9:e6:d0:f1,a8:f7:d9:e6:d0:f2,c0:25:2f:3f:8f:f0,c0:25:2f:8e:f7:d4,ca:5a:cf:c7:e1:91,ca:c9:a3:ac:0a:f3,ca:c9:a3:ac:ca:8b,d8:0d:17:49:97:fe,f0:b4:d2:34:55:72
661,-100,-100,-100,-100,-82,-84,-100,-85,-100,-100,-100,-79,-60,-100,-100,-100,-100,-82,-82,-65,-65,-72,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-100
661,-100,-100,-100,-100,-82,-84,-100,-85,-100,-100,-100,-79,-60,-100,-100,-100,-100,-82,-82,-65,-65,-72,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-100
661,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-77,-56,-100,-100,-76,-76,-83,-83,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-82,-82,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100
661,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-77,-56,-100,-100,-76,-76,-83,-83,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-82,-82,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100
661,-100,-100,-100,-100,-77,-85,-79,-85,-100,-100,-100,-72,-59,-100,-100,-100,-100,-83,-83,-65,-65,-70,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-86,-83,-100
661,-100,-100,-100,-100,-77,-85,-79,-85,-100,-100,-100,-72,-59,-100,-100,-100,-100,-83,-83,-65,-65,-70,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-86,-83,-100
681,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-79,-60,-100,-100,-75,-75,-82,-83,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-83,-100
681,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-68,-80,-79,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-83,-100
681,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-68,-80,-79,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-83,-100
681,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-82,-82,-100,-100,-73,-74,-100,-100,-100,-100,-100,-81,-78,-78,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-83,-100
681,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-82,-82,-100,-100,-73,-74,-100,-100,-100,-100,-100,-81,-78,-78,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-83,-100
681,-100,-100,-100,-100,-83,-87,-100,-100,-100,-100,-100,-100,-65,-100,-100,-76,-100,-81,-81,-100,-100,-74,-100,-100,-100,-100,-100,-100,-80,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100
681,-100,-100,-100,-100,-83,-87,-100,-100,-100,-100,-100,-100,-65,-100,-100,-76,-100,-81,-81,-100,-100,-74,-100,-100,-100,-100,-100,-100,-80,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100
681,-100,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-77,-63,-100,-100,-74,-74,-82,-83,-100,-100,-69,-100,-100,-100,-100,-100,-77,-78,-79,-79,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100
681,-100,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-77,-63,-100,-100,-74,-74,-82,-83,-100,-100,-69,-100,-100,-100,-100,-100,-77,-78,-79,-79,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100
681,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-83,-63,-100,-100,-100,-100,-84,-84,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-79,-100
704,-100,-100,-100,-100,-100,-84,-78,-85,-100,-100,-100,-80,-63,-100,-100,-100,-100,-73,-73,-67,-67,-72,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100
704,-100,-100,-100,-100,-78,-86,-100,-100,-100,-100,-100,-100,-63,-100,-100,-73,-72,-75,-75,-100,-100,-76,-100,-100,-100,-88,-100,-80,-80,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100
704,-100,-100,-100,-100,-78,-86,-100,-100,-100,-100,-100,-100,-63,-100,-100,-73,-72,-75,-75,-100,-100,-76,-100,-100,-100,-88,-100,-80,-80,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100
704,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-66,-89,-100,-100,-100,-75,-75,-100,-65,-77,-77,-100,-100,-100,-100,-100,-100,-83,-83,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-57,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
704,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-66,-89,-100,-100,-100,-75,-75,-100,-65,-77,-77,-100,-100,-100,-100,-100,-100,-83,-83,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-57,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
704,-100,-100,-100,-100,-78,-85,-100,-100,-100,-100,-100,-80,-66,-100,-100,-100,-72,-74,-74,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100
704,-100,-100,-100,-100,-78,-85,-100,-100,-100,-100,-100,-80,-66,-100,-100,-100,-72,-74,-74,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100
704,-100,-100,-100,-100,-77,-86,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-76,-76,-66,-66,-78,-78,-100,-100,-100,-100,-100,-100,-80,-80,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-81,-100
704,-100,-100,-100,-100,-77,-86,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-76,-76,-66,-66,-78,-78,-100,-100,-100,-100,-100,-100,-80,-80,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-81,-100
704,-100,-100,-100,-100,-73,-88,-78,-88,-100,-100,-100,-100,-60,-100,-100,-100,-100,-76,-76,-66,-66,-78,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
727,-100,-100,-100,-100,-85,-87,-100,-87,-100,-100,-100,-83,-70,-100,-100,-100,-100,-83,-83,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-83,-100
727,-100,-100,-100,-100,-85,-87,-100,-87,-100,-100,-100,-83,-70,-100,-100,-100,-100,-83,-83,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-83,-100
727,-100,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-81,-81,-100,-64,-68,-70,-100,-100,-100,-100,-100,-100,-83,-83,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100
727,-100,-100,-100,-100,-85,-89,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-81,-81,-100,-64,-68,-70,-100,-100,-100,-100,-100,-100,-83,-83,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100
727,-100,-100,-100,-100,-82,-85,-100,-100,-100,-100,-100,-77,-67,-100,-100,-72,-73,-80,-80,-100,-100,-71,-71,-100,-100,-100,-100,-76,-77,-78,-78,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-82,-100
727,-100,-100,-100,-100,-82,-85,-100,-100,-100,-100,-100,-77,-67,-100,-100,-72,-73,-80,-80,-100,-100,-71,-71,-100,-100,-100,-100,-76,-77,-78,-78,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-82,-100
727,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-66,-100,-100,-72,-72,-79,-79,-100,-100,-71,-72,-100,-100,-100,-100,-79,-79,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-84,-81,-100
727,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-66,-100,-100,-72,-72,-79,-79,-100,-100,-71,-72,-100,-100,-100,-100,-79,-79,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-84,-81,-100
727,-100,-100,-100,-100,-82,-88,-100,-100,-100,-100,-100,-82,-67,-100,-100,-100,-100,-78,-79,-62,-62,-71,-71,-100,-100,-100,-100,-100,-100,-83,-83,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100
727,-100,-100,-100,-100,-82,-88,-100,-100,-100,-100,-100,-82,-67,-100,-100,-100,-100,-78,-79,-62,-62,-71,-71,-100,-100,-100,-100,-100,-100,-83,-83,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-100
750,-100,-100,-100,-100,-81,-90,-100,-100,-100,-100,-100,-80,-68,-100,-100,-100,-100,-81,-81,-66,-66,-68,-100,-100,-100,-100,-88,-100,-100,-85,-86,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100
750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-73,-100,-100,-100,-100,-84,-84,-61,-61,-63,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-56,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
750,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-73,-100,-100,-100,-100,-84,-84,-61,-61,-63,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-56,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
750,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-76,-71,-100,-100,-100,-100,-80,-80,-61,-61,-64,-64,-100,-100,-100,-100,-100,-100,-86,-86,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
750,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-76,-71,-100,-100,-100,-100,-80,-80,-61,-61,-64,-64,-100,-100,-100,-100,-100,-100,-86,-86,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
750,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-77,-68,-100,-100,-69,-100,-82,-82,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100
750,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-77,-68,-100,-100,-69,-100,-82,-82,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100
750,-100,-100,-100,-100,-100,-89,-85,-100,-100,-100,-100,-81,-68,-100,-100,-70,-70,-81,-81,-100,-100,-64,-64,-100,-100,-100,-100,-79,-78,-84,-84,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100
750,-100,-100,-100,-100,-100,-89,-85,-100,-100,-100,-100,-81,-68,-100,-100,-70,-70,-81,-81,-100,-100,-64,-64,-100,-100,-100,-100,-79,-78,-84,-84,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100
750,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-83,-68,-100,-100,-70,-69,-81,-81,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
773,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-73,-100,-87,-100,-100,-100,-81,-81,-100,-100,-70,-72,-100,-100,-100,-100,-79,-79,-86,-86,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-73,-100,-87,-100,-100,-100,-81,-81,-100,-100,-70,-72,-100,-100,-100,-100,-79,-79,-86,-86,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-84,-72,-100,-100,-100,-100,-81,-82,-65,-65,-69,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-84,-72,-100,-100,-100,-100,-81,-82,-65,-65,-69,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-100,-100,-100,-85,-87,-85,-100,-100,-100,-100,-84,-72,-100,-100,-100,-100,-83,-84,-100,-100,-68,-68,-100,-100,-100,-100,-78,-78,-85,-85,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-100,-100,-100,-85,-87,-85,-100,-100,-100,-100,-84,-72,-100,-100,-100,-100,-83,-84,-100,-100,-68,-68,-100,-100,-100,-100,-78,-78,-85,-85,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-88,-100,-100,-86,-87,-100,-87,-100,-100,-100,-84,-72,-100,-100,-100,-100,-83,-83,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-88,-100,-100,-86,-87,-100,-87,-100,-100,-100,-84,-72,-100,-100,-100,-100,-83,-83,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
773,-100,-100,-100,-100,-85,-87,-86,-100,-100,-100,-100,-74,-72,-100,-100,-72,-73,-83,-83,-100,-100,-69,-100,-100,-100,-100,-100,-78,-78,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100
773,-100,-100,-100,-100,-85,-87,-86,-100,-100,-100,-100,-74,-72,-100,-100,-72,-73,-83,-83,-100,-100,-69,-100,-100,-100,-100,-100,-78,-78,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100
796,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-81,-73,-100,-100,-100,-100,-85,-85,-69,-69,-73,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-48,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100
796,-100,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-79,-70,-88,-100,-100,-100,-82,-83,-65,-65,-68,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
796,-100,-89,-100,-100,-100,-88,-100,-100,-100,-100,-100,-79,-70,-88,-100,-100,-100,-82,-83,-65,-65,-68,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
796,-100,-100,-100,-100,-81,-89,-82,-100,-100,-100,-100,-83,-68,-100,-100,-100,-100,-82,-82,-100,-100,-69,-69,-100,-100,-100,-100,-100,-79,-85,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
796,-100,-100,-100,-100,-81,-89,-82,-100,-100,-100,-100,-83,-68,-100,-100,-100,-100,-82,-82,-100,-100,-69,-69,-100,-100,-100,-100,-100,-79,-85,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
796,-100,-100,-100,-100,-83,-91,-100,-100,-100,-100,-100,-82,-68,-100,-100,-100,-100,-83,-84,-100,-63,-69,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-49,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
796,-100,-100,-100,-100,-83,-91,-100,-100,-100,-100,-100,-82,-68,-100,-100,-100,-100,-83,-84,-100,-63,-69,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-49,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
796,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-82,-70,-100,-100,-100,-100,-84,-83,-64,-64,-68,-68,-100,-100,-86,-85,-100,-100,-84,-84,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100
796,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-82,-70,-100,-100,-100,-100,-84,-83,-64,-64,-68,-68,-100,-100,-86,-85,-100,-100,-84,-84,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100
796,-100,-100,-100,-100,-80,-88,-100,-88,-100,-100,-100,-100,-68,-100,-100,-100,-100,-84,-85,-100,-100,-69,-100,-100,-100,-86,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
820,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-72,-74,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-86,-86,-100,-100,-84,-84,-64,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-48,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100
